"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"community",2020,"Hospital three","West","Cardiology","Female","P.075-079",205894
"community",2020,"Hospital three","West","Cardiology","Female","Q.080-084",159644
"community",2020,"Hospital three","West","Cardiology","Female","R.085+",201209
"community",2020,"Hospital three","West","Cardiology","Male","A.000-004",46554
"community",2020,"Hospital three","West","Cardiology","Male","B.005-009",42354
"community",2020,"Hospital three","West","Cardiology","Male","C.010-014",50516
"community",2020,"Hospital three","West","Cardiology","Male","D.015-019",48240
"community",2020,"Hospital three","West","Cardiology","Male","E.020-024",43952
"community",2020,"Hospital three","West","Cardiology","Male","F.025-029",49990
"community",2020,"Hospital three","West","Cardiology","Male","G.030-034",69423
"community",2020,"Hospital three","West","Cardiology","Male","H.035-039",67653
"community",2020,"Hospital three","West","Cardiology","Male","I.040-044",89822
"community",2020,"Hospital three","West","Cardiology","Male","J.045-049",105367
"community",2020,"Hospital three","West","Cardiology","Male","K.050-054",131426
"community",2020,"Hospital three","West","Cardiology","Male","L.055-059",140583
"community",2020,"Hospital three","West","Cardiology","Male","M.060-064",146255
"community",2020,"Hospital three","West","Cardiology","Male","N.065-069",189935
"community",2020,"Hospital three","West","Cardiology","Male","O.070-074",211508
"community",2020,"Hospital three","West","Cardiology","Male","P.075-079",232316
"community",2020,"Hospital three","West","Cardiology","Male","Q.080-084",154221
"community",2020,"Hospital three","West","Cardiology","Male","R.085+",151162
"community",2020,"Hospital three","West","Dermatology","Female","A.000-004",56974
"community",2020,"Hospital three","West","Dermatology","Female","B.005-009",45529
"community",2020,"Hospital three","West","Dermatology","Female","C.010-014",63732
"community",2020,"Hospital three","West","Dermatology","Female","D.015-019",57409
"community",2020,"Hospital three","West","Dermatology","Female","E.020-024",47149
"community",2020,"Hospital three","West","Dermatology","Female","F.025-029",70100
"community",2020,"Hospital three","West","Dermatology","Female","G.030-034",73541
"community",2020,"Hospital three","West","Dermatology","Female","H.035-039",78385
"community",2020,"Hospital three","West","Dermatology","Female","I.040-044",78503
"community",2020,"Hospital three","West","Dermatology","Female","J.045-049",120819
"community",2020,"Hospital three","West","Dermatology","Female","K.050-054",187818
"community",2020,"Hospital three","West","Dermatology","Female","L.055-059",202025
"community",2020,"Hospital three","West","Dermatology","Female","M.060-064",193323
"community",2020,"Hospital three","West","Dermatology","Female","N.065-069",287609
"community",2020,"Hospital three","West","Dermatology","Female","O.070-074",302236
"community",2020,"Hospital three","West","Dermatology","Female","P.075-079",238431
"community",2020,"Hospital three","West","Dermatology","Female","Q.080-084",219285
"community",2020,"Hospital three","West","Dermatology","Female","R.085+",199916
"community",2020,"Hospital three","West","Dermatology","Male","A.000-004",49133
"community",2020,"Hospital three","West","Dermatology","Male","B.005-009",45620
"community",2020,"Hospital three","West","Dermatology","Male","C.010-014",58245
"community",2020,"Hospital three","West","Dermatology","Male","D.015-019",50747
"community",2020,"Hospital three","West","Dermatology","Male","E.020-024",61165
"community",2020,"Hospital three","West","Dermatology","Male","F.025-029",62141
"community",2020,"Hospital three","West","Dermatology","Male","G.030-034",86276
"community",2020,"Hospital three","West","Dermatology","Male","H.035-039",78299
"community",2020,"Hospital three","West","Dermatology","Male","I.040-044",99895
"community",2020,"Hospital three","West","Dermatology","Male","J.045-049",136265
"community",2020,"Hospital three","West","Dermatology","Male","K.050-054",140654
"community",2020,"Hospital three","West","Dermatology","Male","L.055-059",186605
"community",2020,"Hospital three","West","Dermatology","Male","M.060-064",206060
"community",2020,"Hospital three","West","Dermatology","Male","N.065-069",225377
"community",2020,"Hospital three","West","Dermatology","Male","O.070-074",285100
"community",2020,"Hospital three","West","Dermatology","Male","P.075-079",230594
"community",2020,"Hospital three","West","Dermatology","Male","Q.080-084",212161
"community",2020,"Hospital three","West","Dermatology","Male","R.085+",191138
"community",2020,"Hospital three","West","Diabetes","Female","A.000-004",19928
"community",2020,"Hospital three","West","Diabetes","Female","B.005-009",18540
"community",2020,"Hospital three","West","Diabetes","Female","C.010-014",21658
"community",2020,"Hospital three","West","Diabetes","Female","D.015-019",17960
"community",2020,"Hospital three","West","Diabetes","Female","E.020-024",18007
"community",2020,"Hospital three","West","Diabetes","Female","F.025-029",23830
"community",2020,"Hospital three","West","Diabetes","Female","G.030-034",25752
"community",2020,"Hospital three","West","Diabetes","Female","H.035-039",36954
"community",2020,"Hospital three","West","Diabetes","Female","I.040-044",29179
"community",2020,"Hospital three","West","Diabetes","Female","J.045-049",50081
"community",2020,"Hospital three","West","Diabetes","Female","K.050-054",56702
"community",2020,"Hospital three","West","Diabetes","Female","L.055-059",71386
"community",2020,"Hospital three","West","Diabetes","Female","M.060-064",74735
"community",2020,"Hospital three","West","Diabetes","Female","N.065-069",72419
"community",2020,"Hospital three","West","Diabetes","Female","O.070-074",104688
"community",2020,"Hospital three","West","Diabetes","Female","P.075-079",84068
"community",2020,"Hospital three","West","Diabetes","Female","Q.080-084",64147
"community",2020,"Hospital three","West","Diabetes","Female","R.085+",76425
"community",2020,"Hospital three","West","Diabetes","Male","A.000-004",22537
"community",2020,"Hospital three","West","Diabetes","Male","B.005-009",19320
"community",2020,"Hospital three","West","Diabetes","Male","C.010-014",17704
"community",2020,"Hospital three","West","Diabetes","Male","D.015-019",21800
"community",2020,"Hospital three","West","Diabetes","Male","E.020-024",18631
"community",2020,"Hospital three","West","Diabetes","Male","F.025-029",23192
"community",2020,"Hospital three","West","Diabetes","Male","G.030-034",29261
"community",2020,"Hospital three","West","Diabetes","Male","H.035-039",31162
"community",2020,"Hospital three","West","Diabetes","Male","I.040-044",32080
"community",2020,"Hospital three","West","Diabetes","Male","J.045-049",43392
"community",2020,"Hospital three","West","Diabetes","Male","K.050-054",51586
"community",2020,"Hospital three","West","Diabetes","Male","L.055-059",68981
"community",2020,"Hospital three","West","Diabetes","Male","M.060-064",68421
"community",2020,"Hospital three","West","Diabetes","Male","N.065-069",84465
"community",2020,"Hospital three","West","Diabetes","Male","O.070-074",117309
"community",2020,"Hospital three","West","Diabetes","Male","P.075-079",83002
"community",2020,"Hospital three","West","Diabetes","Male","Q.080-084",88962
"community",2020,"Hospital three","West","Diabetes","Male","R.085+",63659
"community",2020,"Hospital three","West","Respiratory","Female","A.000-004",13367
"community",2020,"Hospital three","West","Respiratory","Female","B.005-009",9765
"community",2020,"Hospital three","West","Respiratory","Female","C.010-014",10093
"community",2020,"Hospital three","West","Respiratory","Female","D.015-019",8551
"community",2020,"Hospital three","West","Respiratory","Female","E.020-024",8588
"community",2020,"Hospital three","West","Respiratory","Female","F.025-029",10920
"community",2020,"Hospital three","West","Respiratory","Female","G.030-034",14384
"community",2020,"Hospital three","West","Respiratory","Female","H.035-039",16396
"community",2020,"Hospital three","West","Respiratory","Female","I.040-044",18718
"community",2020,"Hospital three","West","Respiratory","Female","J.045-049",24377
"community",2020,"Hospital three","West","Respiratory","Female","K.050-054",34199
"community",2020,"Hospital three","West","Respiratory","Female","L.055-059",40032
"community",2020,"Hospital three","West","Respiratory","Female","M.060-064",42776
"community",2020,"Hospital three","West","Respiratory","Female","N.065-069",38766
"community",2020,"Hospital three","West","Respiratory","Female","O.070-074",60068
"community",2020,"Hospital three","West","Respiratory","Female","P.075-079",47042
"community",2020,"Hospital three","West","Respiratory","Female","Q.080-084",37145
"community",2020,"Hospital three","West","Respiratory","Female","R.085+",36394
"community",2020,"Hospital three","West","Respiratory","Male","A.000-004",12475
"community",2020,"Hospital three","West","Respiratory","Male","B.005-009",8701
"community",2020,"Hospital three","West","Respiratory","Male","C.010-014",10169
"community",2020,"Hospital three","West","Respiratory","Male","D.015-019",7892
"community",2020,"Hospital three","West","Respiratory","Male","E.020-024",9352
"community",2020,"Hospital three","West","Respiratory","Male","F.025-029",12150
"community",2020,"Hospital three","West","Respiratory","Male","G.030-034",14246
"community",2020,"Hospital three","West","Respiratory","Male","H.035-039",16543
"community",2020,"Hospital three","West","Respiratory","Male","I.040-044",18316
"community",2020,"Hospital three","West","Respiratory","Male","J.045-049",24408
"community",2020,"Hospital three","West","Respiratory","Male","K.050-054",30697
"community",2020,"Hospital three","West","Respiratory","Male","L.055-059",28853
"community",2020,"Hospital three","West","Respiratory","Male","M.060-064",35492
"community",2020,"Hospital three","West","Respiratory","Male","N.065-069",42874
"community",2020,"Hospital three","West","Respiratory","Male","O.070-074",54090
"community",2020,"Hospital three","West","Respiratory","Male","P.075-079",41394
"community",2020,"Hospital three","West","Respiratory","Male","Q.080-084",32460
"community",2020,"Hospital three","West","Respiratory","Male","R.085+",37000
"community",2020,"Hospital three","West","Rheumatology","Female","A.000-004",41103
"community",2020,"Hospital three","West","Rheumatology","Female","B.005-009",32702
"community",2020,"Hospital three","West","Rheumatology","Female","C.010-014",35282
"community",2020,"Hospital three","West","Rheumatology","Female","D.015-019",28480
"community",2020,"Hospital three","West","Rheumatology","Female","E.020-024",38072
"community",2020,"Hospital three","West","Rheumatology","Female","F.025-029",49755
"community",2020,"Hospital three","West","Rheumatology","Female","G.030-034",53399
