"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital three","West","Cardiology","Female","A.000-004",8758
"acute",2020,"Hospital three","West","Cardiology","Female","B.005-009",9086
"acute",2020,"Hospital three","West","Cardiology","Female","C.010-014",9885
"acute",2020,"Hospital three","West","Cardiology","Female","D.015-019",9082
"acute",2020,"Hospital three","West","Cardiology","Female","E.020-024",8423
"acute",2020,"Hospital three","West","Cardiology","Female","F.025-029",11922
"acute",2020,"Hospital three","West","Cardiology","Female","G.030-034",13722
"acute",2020,"Hospital three","West","Cardiology","Female","H.035-039",14320
"acute",2020,"Hospital three","West","Cardiology","Female","I.040-044",16201
"acute",2020,"Hospital three","West","Cardiology","Female","J.045-049",23732
"acute",2020,"Hospital three","West","Cardiology","Female","K.050-054",30436
"acute",2020,"Hospital three","West","Cardiology","Female","L.055-059",28716
"acute",2020,"Hospital three","West","Cardiology","Female","M.060-064",36342
"acute",2020,"Hospital three","West","Cardiology","Female","N.065-069",27965
"acute",2020,"Hospital three","West","Cardiology","Female","O.070-074",39652
"acute",2020,"Hospital three","West","Cardiology","Female","P.075-079",41179
"acute",2020,"Hospital three","West","Cardiology","Female","Q.080-084",31929
"acute",2020,"Hospital three","West","Cardiology","Female","R.085+",40242
"acute",2020,"Hospital three","West","Cardiology","Male","A.000-004",9311
"acute",2020,"Hospital three","West","Cardiology","Male","B.005-009",8471
"acute",2020,"Hospital three","West","Cardiology","Male","C.010-014",10103
"acute",2020,"Hospital three","West","Cardiology","Male","D.015-019",9648
"acute",2020,"Hospital three","West","Cardiology","Male","E.020-024",8790
"acute",2020,"Hospital three","West","Cardiology","Male","F.025-029",9998
"acute",2020,"Hospital three","West","Cardiology","Male","G.030-034",13885
"acute",2020,"Hospital three","West","Cardiology","Male","H.035-039",13531
"acute",2020,"Hospital three","West","Cardiology","Male","I.040-044",17964
"acute",2020,"Hospital three","West","Cardiology","Male","J.045-049",21073
"acute",2020,"Hospital three","West","Cardiology","Male","K.050-054",26285
"acute",2020,"Hospital three","West","Cardiology","Male","L.055-059",28117
"acute",2020,"Hospital three","West","Cardiology","Male","M.060-064",29251
"acute",2020,"Hospital three","West","Cardiology","Male","N.065-069",37987
"acute",2020,"Hospital three","West","Cardiology","Male","O.070-074",42302
"acute",2020,"Hospital three","West","Cardiology","Male","P.075-079",46463
"acute",2020,"Hospital three","West","Cardiology","Male","Q.080-084",30844
"acute",2020,"Hospital three","West","Cardiology","Male","R.085+",30232
"acute",2020,"Hospital three","West","Dermatology","Female","A.000-004",11395
"acute",2020,"Hospital three","West","Dermatology","Female","B.005-009",9106
"acute",2020,"Hospital three","West","Dermatology","Female","C.010-014",12746
"acute",2020,"Hospital three","West","Dermatology","Female","D.015-019",11482
"acute",2020,"Hospital three","West","Dermatology","Female","E.020-024",9430
"acute",2020,"Hospital three","West","Dermatology","Female","F.025-029",14020
"acute",2020,"Hospital three","West","Dermatology","Female","G.030-034",14708
"acute",2020,"Hospital three","West","Dermatology","Female","H.035-039",15677
"acute",2020,"Hospital three","West","Dermatology","Female","I.040-044",15701
"acute",2020,"Hospital three","West","Dermatology","Female","J.045-049",24164
"acute",2020,"Hospital three","West","Dermatology","Female","K.050-054",37564
"acute",2020,"Hospital three","West","Dermatology","Female","L.055-059",40405
"acute",2020,"Hospital three","West","Dermatology","Female","M.060-064",38665
"acute",2020,"Hospital three","West","Dermatology","Female","N.065-069",57522
"acute",2020,"Hospital three","West","Dermatology","Female","O.070-074",60447
"acute",2020,"Hospital three","West","Dermatology","Female","P.075-079",47686
"acute",2020,"Hospital three","West","Dermatology","Female","Q.080-084",43857
"acute",2020,"Hospital three","West","Dermatology","Female","R.085+",39983
"acute",2020,"Hospital three","West","Dermatology","Male","A.000-004",9827
"acute",2020,"Hospital three","West","Dermatology","Male","B.005-009",9124
"acute",2020,"Hospital three","West","Dermatology","Male","C.010-014",11649
"acute",2020,"Hospital three","West","Dermatology","Male","D.015-019",10149
"acute",2020,"Hospital three","West","Dermatology","Male","E.020-024",12233
"acute",2020,"Hospital three","West","Dermatology","Male","F.025-029",12428
"acute",2020,"Hospital three","West","Dermatology","Male","G.030-034",17255
"acute",2020,"Hospital three","West","Dermatology","Male","H.035-039",15660
"acute",2020,"Hospital three","West","Dermatology","Male","I.040-044",19979
"acute",2020,"Hospital three","West","Dermatology","Male","J.045-049",27253
"acute",2020,"Hospital three","West","Dermatology","Male","K.050-054",28131
"acute",2020,"Hospital three","West","Dermatology","Male","L.055-059",37321
"acute",2020,"Hospital three","West","Dermatology","Male","M.060-064",41212
"acute",2020,"Hospital three","West","Dermatology","Male","N.065-069",45075
"acute",2020,"Hospital three","West","Dermatology","Male","O.070-074",57020
"acute",2020,"Hospital three","West","Dermatology","Male","P.075-079",46119
"acute",2020,"Hospital three","West","Dermatology","Male","Q.080-084",42432
"acute",2020,"Hospital three","West","Dermatology","Male","R.085+",38228
"acute",2020,"Hospital three","West","Diabetes","Female","A.000-004",3986
"acute",2020,"Hospital three","West","Diabetes","Female","B.005-009",3708
"acute",2020,"Hospital three","West","Diabetes","Female","C.010-014",4332
"acute",2020,"Hospital three","West","Diabetes","Female","D.015-019",3592
"acute",2020,"Hospital three","West","Diabetes","Female","E.020-024",3601
"acute",2020,"Hospital three","West","Diabetes","Female","F.025-029",4766
"acute",2020,"Hospital three","West","Diabetes","Female","G.030-034",5150
"acute",2020,"Hospital three","West","Diabetes","Female","H.035-039",7391
"acute",2020,"Hospital three","West","Diabetes","Female","I.040-044",5836
"acute",2020,"Hospital three","West","Diabetes","Female","J.045-049",10016
"acute",2020,"Hospital three","West","Diabetes","Female","K.050-054",11340
"acute",2020,"Hospital three","West","Diabetes","Female","L.055-059",14277
"acute",2020,"Hospital three","West","Diabetes","Female","M.060-064",14947
"acute",2020,"Hospital three","West","Diabetes","Female","N.065-069",14484
"acute",2020,"Hospital three","West","Diabetes","Female","O.070-074",20938
"acute",2020,"Hospital three","West","Diabetes","Female","P.075-079",16814
"acute",2020,"Hospital three","West","Diabetes","Female","Q.080-084",12829
"acute",2020,"Hospital three","West","Diabetes","Female","R.085+",15285
"acute",2020,"Hospital three","West","Diabetes","Male","A.000-004",4507
"acute",2020,"Hospital three","West","Diabetes","Male","B.005-009",3864
"acute",2020,"Hospital three","West","Diabetes","Male","C.010-014",3541
"acute",2020,"Hospital three","West","Diabetes","Male","D.015-019",4360
"acute",2020,"Hospital three","West","Diabetes","Male","E.020-024",3726
"acute",2020,"Hospital three","West","Diabetes","Male","F.025-029",4638
"acute",2020,"Hospital three","West","Diabetes","Male","G.030-034",5852
"acute",2020,"Hospital three","West","Diabetes","Male","H.035-039",6232
"acute",2020,"Hospital three","West","Diabetes","Male","I.040-044",6416
"acute",2020,"Hospital three","West","Diabetes","Male","J.045-049",8678
"acute",2020,"Hospital three","West","Diabetes","Male","K.050-054",10317
"acute",2020,"Hospital three","West","Diabetes","Male","L.055-059",13796
"acute",2020,"Hospital three","West","Diabetes","Male","M.060-064",13684
"acute",2020,"Hospital three","West","Diabetes","Male","N.065-069",16893
"acute",2020,"Hospital three","West","Diabetes","Male","O.070-074",23462
"acute",2020,"Hospital three","West","Diabetes","Male","P.075-079",16600
"acute",2020,"Hospital three","West","Diabetes","Male","Q.080-084",17792
"acute",2020,"Hospital three","West","Diabetes","Male","R.085+",12732
"acute",2020,"Hospital three","West","Respiratory","Female","A.000-004",2673
"acute",2020,"Hospital three","West","Respiratory","Female","B.005-009",1953
"acute",2020,"Hospital three","West","Respiratory","Female","C.010-014",2019
"acute",2020,"Hospital three","West","Respiratory","Female","D.015-019",1710
"acute",2020,"Hospital three","West","Respiratory","Female","E.020-024",1718
"acute",2020,"Hospital three","West","Respiratory","Female","F.025-029",2184
"acute",2020,"Hospital three","West","Respiratory","Female","G.030-034",2877
"acute",2020,"Hospital three","West","Respiratory","Female","H.035-039",3279
"acute",2020,"Hospital three","West","Respiratory","Female","I.040-044",3744
"acute",2020,"Hospital three","West","Respiratory","Female","J.045-049",4875
"acute",2020,"Hospital three","West","Respiratory","Female","K.050-054",6840
"acute",2020,"Hospital three","West","Respiratory","Female","L.055-059",8006
"acute",2020,"Hospital three","West","Respiratory","Female","M.060-064",8555
"acute",2020,"Hospital three","West","Respiratory","Female","N.065-069",7753
"acute",2020,"Hospital three","West","Respiratory","Female","O.070-074",12014
"acute",2020,"Hospital three","West","Respiratory","Female","P.075-079",9408
"acute",2020,"Hospital three","West","Respiratory","Female","Q.080-084",7429
"acute",2020,"Hospital three","West","Respiratory","Female","R.085+",7279
"acute",2020,"Hospital three","West","Respiratory","Male","A.000-004",2495
"acute",2020,"Hospital three","West","Respiratory","Male","B.005-009",1740
"acute",2020,"Hospital three","West","Respiratory","Male","C.010-014",2034
"acute",2020,"Hospital three","West","Respiratory","Male","D.015-019",1578
"acute",2020,"Hospital three","West","Respiratory","Male","E.020-024",1870
"acute",2020,"Hospital three","West","Respiratory","Male","F.025-029",2430
"acute",2020,"Hospital three","West","Respiratory","Male","G.030-034",2849
"acute",2020,"Hospital three","West","Respiratory","Male","H.035-039",3309
"acute",2020,"Hospital three","West","Respiratory","Male","I.040-044",3663
"acute",2020,"Hospital three","West","Respiratory","Male","J.045-049",4882
"acute",2020,"Hospital three","West","Respiratory","Male","K.050-054",6139
"acute",2020,"Hospital three","West","Respiratory","Male","L.055-059",5771
"acute",2020,"Hospital three","West","Respiratory","Male","M.060-064",7098
"acute",2020,"Hospital three","West","Respiratory","Male","N.065-069",8575
"acute",2020,"Hospital three","West","Respiratory","Male","O.070-074",10818
"acute",2020,"Hospital three","West","Respiratory","Male","P.075-079",8279
"acute",2020,"Hospital three","West","Respiratory","Male","Q.080-084",6492
"acute",2020,"Hospital three","West","Respiratory","Male","R.085+",7400
"acute",2020,"Hospital three","West","Rheumatology","Female","A.000-004",8221
"acute",2020,"Hospital three","West","Rheumatology","Female","B.005-009",6540
"acute",2020,"Hospital three","West","Rheumatology","Female","C.010-014",7056
"acute",2020,"Hospital three","West","Rheumatology","Female","D.015-019",5696
"acute",2020,"Hospital three","West","Rheumatology","Female","E.020-024",7614
"acute",2020,"Hospital three","West","Rheumatology","Female","F.025-029",9951
"acute",2020,"Hospital three","West","Rheumatology","Female","G.030-034",10680
"acute",2020,"Hospital three","West","Rheumatology","Female","H.035-039",11879
"acute",2020,"Hospital three","West","Rheumatology","Female","I.040-044",16406
"acute",2020,"Hospital three","West","Rheumatology","Female","J.045-049",14524
"acute",2020,"Hospital three","West","Rheumatology","Female","K.050-054",23884
"acute",2020,"Hospital three","West","Rheumatology","Female","L.055-059",28875
"acute",2020,"Hospital three","West","Rheumatology","Female","M.060-064",28402
"acute",2020,"Hospital three","West","Rheumatology","Female","N.065-069",32888
"acute",2020,"Hospital three","West","Rheumatology","Female","O.070-074",40959
"acute",2020,"Hospital three","West","Rheumatology","Female","P.075-079",32819
"acute",2020,"Hospital three","West","Rheumatology","Female","Q.080-084",22318
"acute",2020,"Hospital three","West","Rheumatology","Female","R.085+",26930
"acute",2020,"Hospital three","West","Rheumatology","Male","A.000-004",7374
"acute",2020,"Hospital three","West","Rheumatology","Male","B.005-009",7757
"acute",2020,"Hospital three","West","Rheumatology","Male","C.010-014",7404
"acute",2020,"Hospital three","West","Rheumatology","Male","D.015-019",8094
"acute",2020,"Hospital three","West","Rheumatology","Male","E.020-024",7090
"acute",2020,"Hospital three","West","Rheumatology","Male","F.025-029",8858
"acute",2020,"Hospital three","West","Rheumatology","Male","G.030-034",10869
"acute",2020,"Hospital three","West","Rheumatology","Male","H.035-039",11602
"acute",2020,"Hospital three","West","Rheumatology","Male","I.040-044",13679
"acute",2020,"Hospital three","West","Rheumatology","Male","J.045-049",16503
"acute",2020,"Hospital three","West","Rheumatology","Male","K.050-054",21868
"acute",2020,"Hospital three","West","Rheumatology","Male","L.055-059",26630
"acute",2020,"Hospital three","West","Rheumatology","Male","M.060-064",27425
"acute",2020,"Hospital three","West","Rheumatology","Male","N.065-069",28987
"acute",2020,"Hospital three","West","Rheumatology","Male","O.070-074",43026
"acute",2020,"Hospital three","West","Rheumatology","Male","P.075-079",31406
"acute",2020,"Hospital three","West","Rheumatology","Male","Q.080-084",26718
"acute",2020,"Hospital three","West","Rheumatology","Male","R.085+",27183
"acute",2020,"Hospital three","West","Urology","Female","A.000-004",8384
"acute",2020,"Hospital three","West","Urology","Female","B.005-009",6529
"acute",2020,"Hospital three","West","Urology","Female","C.010-014",5774
